slug,rating,roaster,name,roast,review_date,agtron,aroma,acid,body,flavor,aftertaste,desc_1,desc_2,desc_3,location_country,origin_country,price_per_100g
https://www.coffeereview.com/review/mexico-la-canada-oaxaca-organic/,91,Lone Coffee,Mexico La Cañada Oaxaca Organic,Medium-Light,September 2022,58/78,8,8,8,9,8,"Deeply sweet, nut-toned. Cashew butter, cocoa nib, date, tiger lily, fresh-cut fir in aroma and cup. Crisply sweet structure with balanced acidity; delicate, silky mouthfeel. Creamy cashew notes lead the short finish with tiger lily and date resurfacing in the long.","Produced by smallholding members of the Union de Productores Las Flores, from trees of the Mundo Novo, Bourbon and Typica varieties of Arabica, and processed by the washed method. Certified organic. Lone Coffee is an Escondido, California-based specialty micro-roaster with an adjacent coffee shop, Kettle Coffee & Tea. Visit www.lonecoffee.com for more information.","A friendly, accessible Mexico cup, sweetly nutty with gentle fruit and floral underpinnings.",United States,Mexico,7.642697989970429
https://www.coffeereview.com/review/mexico-fto-3/,91,Water Street Coffee,Mexico FTO,Medium-Light,September 2022,56/74,8,8,8,9,8,"Crisply sweet-tart, nut-toned. Red apple, almond brittle, magnolia, lemon zest, cedar in aroma and cup. Sweet-tart structure with brisk acidity; delicate, satiny mouthfeel. Quiet, gently nut-toned finish.","Sourced from family-owned farms organized around the Grupo de Asesores de Producción Orgánica y Sustentables (GRAPOS), a farmers’ group operating in the municipalities of Unión Juárez, Cacahoatan, and Tapachula located within the state of Chiapas, Mexico. Comprised of coffees from the Bourbon, Catuai, Caturra and Typica varieties of Arabica, and processed by the washed method. Certified FTO (Fair Trade/Organic.)  Water Street Coffee was founded in Kalamazoo, Michigan in 1993 around the values of quality, creativity and community. Visit www.waterstreetcoffee.com for more information.",A subtly nuanced Mexico cup with crisp apple and sweet herb notes with a throughline of richly sweet nut tones — certified Fair Trade/Organic.,United States,Mexico,4.9089637089425455
https://www.coffeereview.com/review/gachatha-kenya/,96,JBC Coffee Roasters,Gachatha Kenya,Medium-Light,September 2022,59/77,9,9,9,10,9,"Richly sweet-savory. Ripe heirloom tomato, pomegranate, cocoa nib, sage, narcissus in aroma and cup. Complex sweet-savory-tart structure with elegantly bright acidity; plush, syrupy-smooth mouthfeel. Long, lingering, flavor-saturated finish that foregrounds tomato, pomegranate and cocoa notes.","Produced by smallholding members of the Gachatha Farmers’ Cooperative Society from trees of the SL28, SL34 and Ruiru 11 varieties of Arabica, and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information. ","A lush, nuanced, deep Kenya cup, classic in its balance of sweet and savory impulses, with a tart verticality that promotes structural complexity.",United States,Kenya,7.054798144588088
https://www.coffeereview.com/review/geisha-spirit/,94,Cafe Kreyol,Geisha Spirit,Medium-Light,September 2022,58/78,9,9,9,9,8,"Delicately fruit- and floral-toned. Magnolia, apricot, amber, cocoa nib, sandalwood in aroma and cup. Sweetly tart with gently bright acidity; vibrantly silky mouthfeel. Resonant finish that leads with notes of magnolia and apricot, rounding to cocoa and amber in the long.","Composed entirely of the celebrated Geisha variety of Arabica, and processed by a hybrid yellow honey method, in which skins are removed, but a thin layer of the sticky fruit flesh is allowed to remain on the beans during a brief fermentation step, during which mandarin peel was added to the ferment tank. Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.","A yellow honey-processed Colombia Geisha with notes of stone fruit, rich florals, and cocoa nib throughout, and an especially pretty mouthfeel, silky and subtle.",United States,Colombia,11.61102194630123
https://www.coffeereview.com/review/colombia-sudan-rume/,95,Nostalgia Coffee Roasters,Colombia Sudan Rume,Light,September 2022,64/82,9,9,9,9,9,"Multi-faceted, enticingly sweet-savory. Lychee, cardamom, cocoa nib, fennel, star jasmine in aroma and cup. Savory-sweet structure with vibrantly juicy acidity; syrupy-smooth mouthfeel. Rich-toned, very long finish with leading notes of lychee and cardamom.","Comprised entirely of beans from the rare Sudan Rume, a presumably very old variety of Arabica originally selected from wild trees growing on the Boma Plateau of Sudan, close to the border with Ethiopia. Produced by Rigoberto Herrera at Granja La Esperanza in Colombia and processed by the natural method (dried in the whole fruit). Nostalgia Coffee Roasters is a woman-owned specialty coffee roaster founded by Taylor Fields in 2018 as a mobile café. Nostalgia is now focused on bringing exceptional coffee to folks around the world via its online store and wholesale program. Visit www.nostalgiacoffeeroasters.com for more information.","An excitingly complex natural-processed Colombia Sudan Rume, layered and deep, with sweet tropical fruit notes and an umami foundation.",United States,Colombia,35.27399072294044
https://www.coffeereview.com/review/el-duende-peru/,94,JBC Coffee Roasters,El Duende Peru,Medium-Light,September 2022,58/76,9,9,9,9,8,"Balanced, deep, floral-toned. Wisteria, cocoa nib, almond nougat, white peach, cedar in aroma and cup. Sweet structure with gently bright, vibrant acidity; full, buttery mouthfeel. The crisp finish centers around notes of wisteria and cocoa nib.","Produced by Salvador Cruz Rimarachin of El Duende Farm from trees of the Yellow Caturra, Mundo Novo and Typica varieties of Arabica, and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information. ","A pretty, floral-driven, cocoa-toned Peru cup with a particularly distinctive, buttery mouthfeel.",United States,Peru,4.997148685749896
https://www.coffeereview.com/review/conejo-anejo/,93,Cafe Kreyol,Conejo Añejo,Medium,September 2022,45/69,9,8,9,9,8,"Sweetly fermenty, chocolaty. Milk chocolate, black cherry, wine barrel, cedar, tangerine zest in aroma and cup. Sweet-tart structure with winey acidity; plush, syrupy mouthfeel. Fruity, chocolaty finish with aromatic wood undertones. ","A blend of coffees from the Dominican Republic (Ramirez Estate) and Honduras (18 Rabbits Cooperative), the former processed by the natural method (beans are dried in the whole fruit) and aged, and the latter processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.","An intentionally fermenty, richly sweet blend of an aged natural Dominican Republic and a washed Honduras — a distinctively composed cup with notes of chocolate, cherry and citrus.",United States,Dominican Republic;Honduras,5.288159109214154
https://www.coffeereview.com/review/colombian-anaerobic/,92,Cafe Kreyol,Colombian Anaerobic,Light,September 2022,62/80,9,8,8,9,8,"Richly fruit-toned, candy-like. Pineapple saltwater taffy, cotton candy, baking chocolate, orange zest, cedar in aroma and cup. Sweet structure with brisk acidity; satiny-smooth mouthfeel. Crisply sweet finish with notes of cotton candy and orange zest supported by cedar undertones.","Produced by Marta Bayter and her sons, Shady and Elias, of Vergel Estate, entirely of the Caturra variety of Arabica, and processed by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying). Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.",An unabashedly candy-sweet anaerobic cup with balancing depth from rich aromatic wood notes.,United States,Colombia,5.288159109214154
https://www.coffeereview.com/review/haitian-hound-haitian-blue-dark-roast/,91,Cafe Kreyol,Haitian Hound Haitian Blue Dark Roast,Medium,September 2022,45/69,9,8,8,9,7,"Deeply chocolaty, sweetly earthy. Dark chocolate, pipe tobacco, date, lily, gently scorched oak in aroma and cup. Sweet structure with gentle, round acidity; crisp, velvety mouthfeel. The mildly drying finish consolidates to notes of pipe tobacco and lightly scorched oak with undertones of dark chocolate.","Produced by smallholding members of the COOPACVOD cooperative entirely of the Haitian Blue variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Certified USDA organic; shade grown. Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.","An organic Haiti Blue Mountain cup, deftly darker-roasted, with rich chocolate and sweet tobacco notes. Nice with a splash of whole milk.",United States,Haiti,4.994209186522984
https://www.coffeereview.com/review/rwanda-agasaro/,93,Durango Coffee Company,Rwanda Agasaro,Medium-Light,September 2022,60/77,9,8,9,9,8,"Richly bittersweet, harmoniously fruit-forward. Dark chocolate, dried black cherry, lavender, fresh-cut oak, tangerine zest in aroma and cup. Integrated, pleasingly bittersweet structure with gentle acidity; full, syrupy mouthfeel. The finish consolidates to notes of dark chocolate, dried black cherry and cedar.","Fair trade and Rainforest Alliance-certified. Produced by a women-run sub-group of the COCAGI Cooperative in the Rusizi district of Western Province, Rwanda from trees of the BM 139, RAB C15 and Jackson 2/1257 varieties of Arabica, and processed by the natural method (dried in the whole fruit). Located in southwestern Colorado, Durango Coffee lays claim to a rich coffee history that dates to 1986. Its motto is “Tough Town, Great Coffee.” Visit www.durangocoffee.com or call 800-748-2275 for more information. ","A fruit-toned, complexly bittersweet natural Rwanda cup — a special microlot produced by women farmers of the COCAGI Cooperative.",United States,Rwanda,5.570351034997678
https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-idido-natural/,95,GK Coffee,Ethiopia Yirgacheffe G1 Idido Natural,Light,September 2022,65/85,9,9,9,9,9,"Elegantly fruit-driven, cocoa-toned. Gogi berry, red plum, cocoa nib, star jasmine, sandalwood in aroma and cup. Brightly sweet structure with very juicy acidity; plush, satiny mouthfeel. Resonant, long, lingering finish.","Produced by Yoseph Tilahun from trees of the 74112, 74110 and other local landrace varieties of Arabica, and processed by the natural method (dried in the whole fruit). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected] ","A juicy-bright, fruity and chocolaty Ethiopia natural cup with spicy floral underpinnings and a buoyant, levitating structure.",Taiwan,Ethiopia,8.8
https://www.coffeereview.com/review/colombia-pink-bourbon-filadelfia/,95,Bird Rock Coffee Roasters,Colombia Pink Bourbon Filadelfia,Light,September 2022,64/82,9,9,9,9,9,"Intricate, vibrantly floral, citrusy. Lilac, tangerine, almond brittle, sage, wild honey in aroma and cup. High-toned, harmonious structure with elegantly juicy acidity; full, creamy mouthfeel. Flavor-saturated, very long finish. ","Produced by Fabian Rodriquez of Finca Filadelfia entirely of the Pink Bourbon variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","A classically complete Colombia Pink Bourbon cup crisply focused around complex floral, citrus, and delicately sweet herb notes.",United States,Colombia,9.171237587964514
https://www.coffeereview.com/review/taiwan-ba-lu-na/,92,inLove Cafe,Taiwan BA LU NA,Medium-Light,September 2022,57/74,9,8,8,9,8,"Crisply sweet, spice-toned. Plum, clove, almond, freesia-like flowers, lemon zest in aroma and cup. Sweet structure with brisk acidity; satiny-smooth mouthfeel. The finish consolidates to notes of freesia and lemon zest.",Produced at Pingtung BA LU NA farm entirely of the Typica variety of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). inLove Cafe is a private coffee brand from Carrefour Taiwan. Visit www.carrefour.com.tw/inlovecafe for more information.,"A straightforward, inviting cup from still rare Taiwan-grown beans — sweet, balanced, quietly confident.",Taiwan,Taiwan,12.629333333333333
https://www.coffeereview.com/review/ethiopia-washed-botabaa-g1-lot-22-01/,93,Muka Coffee,Ethiopia Washed Botabaa G1 Lot.22/01,Light,September 2022,76/92,9,9,8,9,8,"Sweetly floral, richly aromatic. Magnolia, raspberry, cocoa nib, lemon-thyme, agave syrup in aroma and cup. Sweetly tart structure with bright, juicy acidity; full, syrupy-smooth mouthfeel. The finish leads with notes of magnolia  and raspberry with distinct undertones of cocoa nib.","Southern Ethiopia produces distinctive coffees from selections of indigenous, traditional selections of Arabica long grown in the region. Coffees like this one, processed by the traditional wet or washed method (fruit skin and pulp is removed before drying), typically express great aromatic complexity and intensity. Muka Coffee, based in Pingtung Changzhi Taiwan, specializes in high-quality roasted coffees. Visit www.facebook.com/coffeemuka for more information.","A multi-layered, sweetly tart washed Ethiopia cup with deep floral and high-toned berry notes.",Taiwan,Ethiopia,4.4
https://www.coffeereview.com/review/ethiopia-kayon-mountain-7/,94,Yellow Brick Coffee,Ethiopia Kayon Mountain,Medium-Light,September 2022,60/78,9,9,9,9,8,"Richly sweet-tart, high-toned. Apricot nectar, almond nougat, jasmine, cedar, cocoa nib in aroma and cup. Richly sweet-tart structure with juicy-bright acidity; very syrupy, vibrant mouthfeel. Cocoa-toned finish with undertones of apricot and cedar.","Produced by the Hassen family at their estate farm in the Guji Zone from distinctive selections of landrace varieties of Arabica long grown in the region, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Founded in 2011, Yellow Brick Coffee is a specialty roaster and cafe in Tucson, Arizona. Visit www.yellowbrickcoffee.com for more information.","A classic washed Ethiopia cup: deep-toned, lively, balanced, bright, and aromatically complex.",United States,Ethiopia,5.8789984538234075
https://www.coffeereview.com/review/kenya-9/,95,CafeTaster,Kenya,Medium-Light,August 2022,62/77,9,9,9,9,9,"Nuanced, multi-layered. Almond brittle, pomegranate, dark chocolate, narcissus, lemon-thyme in aroma and small cup. Sweetly savory with juicy acidity; syrupy-smooth, vibrant mouthfeel with. Resonant, long, flavor-saturated finish. "," Despite grower discontent, unclear government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world's most elegant and distinctive coffees. CafeTaster is a Taiwan-based specialty roaster and certified SCA training facility. For more information, visit www.facebook.com/cafetaster or email roaster Jerry Huang at [email protected]","A classic Kenya coffee: juicy, bright, balanced and deep with a lively, aromatic spark throughout the profile.",Taiwan,Kenya,8.458149779735683
https://www.coffeereview.com/review/kenya-ab-2/,94,Dory Coffee Roasters,Kenya AB,Light,September 2022,64/84,9,9,9,9,8,"Complex, multi-layered. Almond brittle, black cherry, dark chocolate, narcissus, mustard seed in aroma and small cup. Sweetly savory with juicy acidity; syrupy-smooth, lively mouthfeel. Resonant, long, flavor-saturated finish consolidates to suggestions of black cherry and almond brittle. ","Despite grower discontent, unclear government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world's most elegant and distinctive coffees. Dory Coffee Roasters is a Taipei-based nano-roaster of specialty coffee. For more information, visit www.facebook.com/dorycoffee99/.","Juicy, high-toned, balanced and deep, with particularly full yet vibrant mouthfeel.",Taiwan,Kenya,10.434782608695652
https://www.coffeereview.com/review/ecuador-pichincha-finca-flora/,93,Chousin Coffee Collection,Ecuador Pichincha Finca Flora,Light,September 2022,65/82,9,8,9,9,8,"Delicately rich, vibrantly sweet-savory. Wisteria, dark chocolate, lychee, candied orange zest, allspice in aroma and cup. Sweetly tart structure with full, syrupy mouthfeel. The long finish consolidates to notes of wisteria and allspice.","Produced at Finca Flora entirely of the Typica variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Chousin Coffee Collection is a specialty coffee roaster and cafe in Xinbei, Taiwan. Visit www.facebook.com/kaffee.collection for more information.","A spice-toned, floral Ecuador cup, simultaneously sweet and intriguingly savory.",Taiwan,Ecuador,6.349318330129279
https://www.coffeereview.com/review/vietnam-robusta-carbonic-maceration/,92,Paradise Roasters,Vietnam Robusta Carbonic Maceration,Medium-Light,September 2022,52/70,9,8,8,9,8,"Crisply fruit-toned, chocolaty. Cocoa powder, black cherry, almond, cedar, orange zest in aroma and cup. Richly bittersweet structure with brisk acidity; full, velvety mouthfeel. Finish consolidates to notes of cocoa powder, orange zest and cedar.","Produced by Toi Nguyen of Future Coffee Farm entirely of coffee of the Robusta species. Processed by the carbonic maceration method, which involves fermenting whole coffee fruit inside a sealed container that has been flushed with CO2, then drying the coffee, still in the whole fruit. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An exceptionally sweet, complex Canephora (Robusta) cup from Vietnam, processed by carbonic maceration to intensify the fruit character.",United States,Vietnam,7.348748067279259
https://www.coffeereview.com/review/kenya-nyeri-maganjo-ab/,92,Chousin Coffee Collection,Kenya Nyeri Maganjo AB,Light,September 2022,62/81,9,8,8,9,8,"Rich-toned, chocolaty. Baking chocolate, black currant, freesia-like flowers, clove, agave syrup in aroma and cup. Sweet structure with gentle, round acidity; full, satiny mouthfeel. The delicate finish leads with chocolate and freesia in the short, clove and agave syrup in the crisp-toned long.","Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Chousin Coffee Collection is a specialty coffee roaster and cafe in Xinbei, Taiwan. Visit www.facebook.com/kaffee.collection for more information.","A straight-ahead Kenya cup: chocolaty, spice-driven, deeply sweet.",Taiwan,Kenya,7.054798144588088
https://www.coffeereview.com/review/kona-noir/,94,Big Island Coffee Roasters,Kona Noir,Light,September 2022,62/80,9,9,9,9,8,"Elegantly fruit-toned, gently spice-driven. Date, clove, blood orange, baking chocolate, cedar in aroma and cup. Complex bittersweet structure with winey acidity; plush, syrupy mouthfeel. The resonant finish is centered around notes of date, blood orange and clove.","Produced by Kraig Lee and Franck Carisey entirely of the SL34 variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried) with the addition of wine yeasts during fermentation. Big Island Coffee is an award-winning coffee roaster operated with hands-on passion by Kelleigh Stewart and Brandon von Damitz. Visit www.bigislandcoffeeroasters.com for more information.","A distinctive Kona cup from the rare Kenya-derived SL34 variety of Arabica, worth seeking out for its confident fruit and nuanced spice notes.",United States,Big Island of Hawaii,25.57364327413182
https://www.coffeereview.com/review/kona-red-bourbon/,94,Big Island Coffee Roasters,Kona Red Bourbon,Medium-Light,September 2022,60/78,9,9,9,9,8,"Richly sweet-tart, deeply chocolaty. Dark chocolate, pomegranate, lemon verbena, agave syrup, pink grapefruit zest in aroma and cup. Sweetly tart structure with apple-like malic acidity; very full, smooth, viscous mouthfeel. The finish consolidates to notes of pomegranate and dark chocolate with undertones of pink grapefruit zest.","Produced by Franck Carisey of Uluwehi Farm entirely of the Red Bourbon variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried) with the addition of wine yeasts during fermentation. Big Island Coffee is an award-winning coffee roaster operated with hands-on passion by Kelleigh Stewart and Brandon von Damitz. Visit www.bigislandcoffeeroasters.com for more information."," This Big Island Red Bourbon fermented with wine yeasts displays an intriguing cup profile that juxtaposes tart fruit with rich chocolate notes — juicy, deep, balanced and bright.",United States,Big Island of Hawaii,17.284255454240814
https://www.coffeereview.com/review/kenya-washed-nyeri-hill-farm-aa-top/,96,Kakalove Cafe,Kenya Washed Nyeri Hill Farm AA Top,Medium-Light,September 2022,60/77,9,9,9,10,9,"Rich-toned, expressively layered, deeply sweet-savory. Ginger flower, toasted coconut, dried red currant, wild honey, cedar in aroma and cup. Savory-sweet structure with high-toned, vibrant acidity; plush, creamy mouthfeel. The long, intense finish is centered around notes of ginger and wild honey, with supporting notes of red currant and coconut.",Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"An exceptionally lush, balanced, intricate Kenya cup that delights with sweet and savory turns, a transparently lyrical structure that carries far into the long finish.",Taiwan,Kenya,5.502742552778709
https://www.coffeereview.com/review/ethiopia-nano-genji-2/,95,Temple Coffee,Ethiopia Nano Genji,Light,September 2022,62/80,9,9,9,9,9,"Elegantly bright, delicately juicy, richly aromatic. Cocoa nib, ginger flower, apricot, pink grapefruit zest, hint of thyme in aroma and cup. Sweet-tart structure with juicy acidity; plush, syrupy mouthfeel. Resonant, long, flavor-saturated finish.","Produced by smallholding farmers of the Kata Muduga Cooperative in Ethiopia’s Jimma Zone, from local heirloom varieties of Arabica, and processed by the washed method. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A high-toned, classic washed Ethiopia cup: cocoa-toned, citrusy, floral.",United States,Ethiopia,7.495723028624844
https://www.coffeereview.com/review/ethiopia-natural-sidama-abebe-74110/,95,Kakalove Cafe,Ethiopia Natural Sidama Abebe 74110,Light,September 2022,62/80,9,9,9,9,9,"Fruit-centered, richly chocolaty. Dried mango, dark chocolate, Calla lily, sandalwood, hazelnut brittle in aroma and cup. Sweetly tart with bright, balanced acidity; syrupy, viscous mouthfeel. The confident finish is long and flavor-laden.","Produced by smallholding farmers entirely of the 74110 variety of Arabica, and processed by the natural method (dried in the whole fruit). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.",An enticingly fruit-forward natural-processed single-variety Ethiopia cup with ballast from dark chocolate and caramelized hazelnut notes.,Taiwan,Ethiopia,8.465757773505706
https://www.coffeereview.com/review/ethiopia-natural-guji-tamiru-74158-kakalove-lot/,95,Kakalove Cafe,Ethiopia Natural Guji TAMIRU 74158 Kakalove Lot,Light,September 2022,64/84,9,9,9,9,9,"Enticingly sweet, deeply floral-toned. Lilac, cocoa nib, pomelo, amber, almond nougat in aroma and cup. Gently tart in structure with juicy, vibrant acidity; very satiny, smooth mouthfeel. Rich finish that harmoniously sustains all of the aromatics.","Produced by Tamiru Tadesse entirely from the 74158 variety of Arabica, and processed by the natural method (dried in the whole fruit) exclusively for this roaster. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A nuanced, enigmatic Ethiopia natural cup that rewards patience with its lyrical expressiveness and holistic integration.",Taiwan,Ethiopia,9.876717402423324
https://www.coffeereview.com/review/guatemala-los-santos-2/,93,Temple Coffee,Guatemala Los Santos,Medium-Light,September 2022,58/77,9,9,8,9,8,"Crisply sweet-tart, richly nut-toned. Pomegranate, baking chocolate, hazelnut, lime zest, cedar in aroma and cup. Sweet-tart structure with gently bright, balanced acidity; crisp, satiny mouthfeel. Quiet finish centered around sweet nut and chocolate tones.","Produced by smallholding farmers, from trees of the Bourbon, Caturra, Typica and Catuai varieties of Arabica, and processed by the washed method. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A juicy, balanced Guatemala cup with tart fruit, crisp chocolate, and deeply sweet hazelnut notes throughout.",United States,Guatemala,6.466898299205748
https://www.coffeereview.com/review/finca-cerro-azul-aces-lot/,94,Revel Coffee,Finca Cerro Azul Aces Lot,Medium-Light,September 2022,61/79,9,9,9,9,8,"Fruit-saturated, sweetly fermenty. Concord grape, dark chocolate, vanilla orchid, wine barrel, tangerine zest in aroma and cup. Brightly sweet-tart structure with juicy acidity; very full, satiny mouthfeel. Fruit-toned finish with notes of wine barrel into the long.","Produced by Feliciano Adamo of Finca Cerro Azul from trees of the Bourbon, Typica and Oro Azteca varieties of Arabica, and processed by the anaerobic natural method, in which the whole fruit is fermented in a hermetically sealed vessel before drying. Revel Coffee is a micro-roaster located in Billings, Montana. Its motto: “Quality is paramount – a difference you can revel in.” Visit www.revelcoffee.com or call 406-534-9621 for more information.","A richly aromatic, fruit-toned anaerobic natural cup with deep chocolate and sweet floral notes and a throughline of intentional winey ferment well integrated into the profile.",United States,Mexico,14.219827510185365
https://www.coffeereview.com/review/mexico-maya-vincic/,93,Amavida Coffee Roasters,Mexico Maya Vinic,Medium-Light,September 2022,57/76,9,8,9,9,8,"Crisply sweet, balanced, spice-toned. Baking chocolate, almond butter, date, clove, magnolia in aroma and cup. Sweet structure with gentle, round acidity; plush, syrupy mouthfeel. Chocolaty nut tones in the finish supported by magnolia-like flowers.","Produced by smallholding members of the Maya Vinic Cooperative from trees of the Typica, Caturra and Mundo Novo varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Certified organic and Fair Trade. The company name Amavida combines the Spanish words for love and life, reflecting Amavida’s multifaceted commitment to fairness and fine coffee. For more information, visit www.amavida.com or call 850-213-1965.","A satisfyingly familiar Mexico cup: crisp, chocolaty, balanced, harmonious.",United States,Mexico,4.703198763058726
https://www.coffeereview.com/review/chiapas-chimhucum-semi-washed/,93,Badbeard’s Microroastery,Chiapas Chimhucum Semi-Washed,Medium-Light,September 2022,56/76,9,8,9,9,8,"Delicately sweet, subtly complex. Dried apricot, cocoa nib, freesia-like flowers, cedar, tangerine zest in aroma and cup. Richly bittersweet structure with balanced acidity; full, syrupy-smooth mouthfeel. Cocoa-toned finish with dried apricot and tangerine notes.","Produced by smallholding farmers in the Los Altos region of Chiapas from trees of the Caturra, Catuai and Sarchimor varieties of Arabica, and processed by the semi-washed, or “miel” (honey) method, in which in which the skins are removed from the fruit but some of the fruit flesh (mucilage) is allowed to dry on the beans. Badbeard's Microroastery is a Portland, Oregon-based small-batch roaster focused on quality and freshness. Badbeard's encourages its customers to ""make great coffee at home."" Visit www.badbeardscoffee.com for more information.","A quietly nuanced, honey-processed Mexico cup with dried stone fruit, cocoa and citrus.",United States,Mexico,3.736838392211503
https://www.coffeereview.com/review/mexico-chiapas-las-margaritas-pache-natural/,93,Fumi Coffee Company,Mexico Chiapas Las Margaritas Pache Natural,Light,September 2022,64/80,9,9,8,9,8,"Richly fruit-driven, sweetly herbaceous. Lychee, passionfruit, baking chocolate, lemon verbena, agave syrup in aroma and cup. Brightly sweet-tart structure with high-toned acidity; smooth, velvety mouthfeel. The finish consolidates to notes of lemon verbena and agave syrup. ","Produced by Byeong Soo Kim of Don Rafa Farm entirely of the Pache variety of Arabica, and processed by the natural method (beans are dried in the whole fruit). Roaster Yu Chih Hao is co-founder of Fumi Coffee, a roaster in Hsinchu, Taiwan specializing in specialty coffee and homemade desserts. Visit https://m.facebook.com/fumicafe035586631/ for more information.",A paradoxically lush and crisp natural-processed Mexico with top notes of tropical fruit and undertones of sweet herb.,Taiwan,Mexico,11.333333333333332
https://www.coffeereview.com/review/capitan-maragogype/,93,Speckled Ax,Capitan Maragogype,Medium-Light,September 2022,54/76,9,8,9,9,8,"Richly chocolaty, deep-toned. Dark chocolate, hop flowers, black cherry, cinammon, fresh-cut cedar in aroma and cup. Bittersweet structure with gentle, round acidity; plush, creamy mouthfeel. Chocolaty finish with supporting notes of hop flowers and cinnamon.","Produced by smallholding members of Cafe Capitan, a Chiapas cooperative, entirely from trees of the Maragogype variety of Arabica, and processed by the washed method. Certified organic. Speckled Ax is a roaster based in Portland, Maine, specializing in high-quality certified organic and small-lot coffees. The company roasts in a vintage wood-fired Petroncini roaster with the goal of highlighting each coffee’s best attributes. Visit www.speckledax.com for more information.",A compelling umami-leaning Maragogype cup with savory floral and complex fruit and spice notes.,United States,Mexico,6.466898299205748
